------------------------------------------------------------,,,,,,,,,,,,,,,
Pegasus - BAE Systems AI Labs,,,,,,,,,,,,,,,
Environment Data,,,,,,,,,,,,,,,
File created: 05/05/2017 15:53:23 (local),,,,,,,,,,,,,,,
------------------------------------------------------------,,,,,,,,,,,,,,,
Master Index,Session Index,Date (D/M/Y),Time (H:M:S),Vcc,Battery Voltage,Temperature (degC),Humidity (%),Pressure (hPa),Dust (pcs/litre),CO (ppm),CO2 (ppm),NH3 (ppm),O2(%),Sound (dB),Vibration (g)
11027,211,18/04/2017,06:07:17,4.94,10.44,10,60.9,1022.94,34.36,0.31,1333,2.45,9.36,124.74,0.87
11028,212,18/04/2017,06:07:27,4.96,10.4,10,60.8,1022.73,32.16,0.32,1333,2.15,9.43,105.82,0.44
11029,213,18/04/2017,06:07:37,4.91,10.48,10,60.7,1022.3,35.77,0.3,1333,2.34,9.58,101.03,0.36
11030,214,18/04/2017,06:07:47,4.94,10.48,10,60.7,1021.5,24.19,0.29,1333,2.2,9.43,96.92,0.4
11031,215,18/04/2017,06:07:57,4.94,10.38,10,60.9,1020.84,39.06,0.32,1333,2.2,9.58,98.82,0.32
11032,216,18/04/2017,06:08:07,4.91,10.45,10,60.9,1020.01,24.08,0.33,1333,2.45,9.36,99.06,0.33
11033,217,18/04/2017,06:08:17,4.91,10.46,10,60.9,1019.06,38.89,0.31,1333,2.25,9.34,112.84,0.44
11034,218,18/04/2017,06:08:27,4.91,10.4,10,60.9,1018.13,31.87,0.33,1333,2.45,9.36,98.23,0.32
11035,219,18/04/2017,06:08:37,4.91,10.46,10,60.9,1017.27,34.99,0.32,1333,2.45,9.36,102.11,0.37
11036,220,18/04/2017,06:08:47,4.94,10.45,10,60.7,1016.41,24.19,0.33,1333,2.09,9.58,106.71,0.44
11037,221,18/04/2017,06:08:57,4.91,10.44,10,60.7,1015.5,24.08,0.3,1333,2.34,9.36,98.61,0.29
11038,222,18/04/2017,06:09:07,4.91,10.47,10,60.7,1014.69,35.77,0.32,1333,2.29,9.47,126.44,0.55
11039,223,18/04/2017,06:09:17,4.91,10.4,10,60.6,1013.8,35.77,0.31,1333,2.81,9.41,95.95,0.42
11040,224,18/04/2017,06:09:27,4.94,10.43,10,60.7,1012.92,35.15,0.29,1333,2.66,9.43,135.88,0.88
11041,225,18/04/2017,06:09:37,4.94,10.42,10,60.6,1012,32.01,0.29,1333,2.37,9.58,119.44,0.55
11042,226,18/04/2017,06:09:47,4.94,10.39,10,60.6,1011.11,34.36,0.3,1333,2.32,9.47,114.5,0.64
11043,227,18/04/2017,06:09:57,4.91,10.33,10,60.6,1010.26,24.08,0.31,1333,2.63,9.41,97.7,0.36
11044,228,18/04/2017,06:10:07,4.94,10.38,10,60.6,1009.55,24.19,0.32,1333,2.46,9.43,94.92,0.32
11045,229,18/04/2017,06:10:17,4.94,10.36,10,60.7,1008.39,34.36,0.33,1333,2.46,9.43,107.35,0.47
11046,230,18/04/2017,06:10:27,4.94,10.36,10,60.6,1007.23,32.01,0.31,1333,2.52,9.36,93.35,0.33
11047,231,18/04/2017,06:10:37,4.91,10.41,10,60.6,1006.97,24.08,0.33,1333,2.63,9.43,82.15,0.28
11048,232,18/04/2017,06:10:47,4.91,10.43,10,60.6,1006.91,27.2,0.32,1333,2.75,9.6,73.15,0.23
11049,233,18/04/2017,06:10:57,4.94,10.31,10,60.7,1006.93,35.15,0.28,1333,2.37,9.58,71.12,0.15
11050,234,18/04/2017,06:11:07,4.91,10.38,10,61.1,1006.67,42,0.29,1333,2.97,9.58,84.68,0.22
11051,235,18/04/2017,06:11:17,4.91,10.28,10,61.7,1006.52,38.89,0.29,1333,3.26,9.47,76.25,0.32
11052,236,18/04/2017,06:11:27,4.94,10.32,10.1,62.6,1006.42,38.28,0.28,1333,3.5,9.63,129.2,0.54
11053,237,18/04/2017,06:11:37,4.91,10.37,10.1,63.2,1006.52,35.77,0.24,1333,4.37,9.36,114.11,0.44
11054,238,18/04/2017,06:11:47,4.94,10.33,10.1,63.9,1006.79,39.06,0.26,1333,4.45,9.47,85.02,0.26
11055,239,18/04/2017,06:11:57,4.94,10.39,10.2,64.1,1006.74,32.01,0.26,1333,3.57,9.43,99.92,0.36
11056,240,18/04/2017,06:12:07,4.91,10.41,10.2,62.9,1006.78,33.43,0.27,1333,3.61,9.43,105.01,0.39
11057,241,18/04/2017,06:12:17,4.91,10.34,10.2,62.1,1006.8,38.89,0.26,1333,4.44,9.43,90.01,0.27
11058,242,18/04/2017,06:12:27,4.91,10.37,10.3,62.6,1006.96,34.99,0.24,1333,5.09,9.58,85.33,0.27
11059,243,18/04/2017,06:12:37,4.91,10.28,10.3,63.4,1006.57,40.44,0.25,1333,4.94,9.36,95.92,0.26
11060,244,18/04/2017,06:12:47,4.94,10.27,10.3,62.7,1005.7,42.19,0.21,1333,4.76,9.58,127.99,0.69
11061,245,18/04/2017,06:12:57,4.96,10.33,10.3,62.2,1005.32,35.3,0.26,1333,4.5,9.58,91.49,0.28
11062,246,18/04/2017,06:13:07,4.94,10.31,10.4,61.7,1005.52,35.93,0.23,1333,4.4,9.43,122.95,0.51
11063,247,18/04/2017,06:13:17,4.96,10.33,10.4,61.1,1005.93,35.3,0.23,1333,4.15,9.58,106.38,0.46
11064,248,18/04/2017,06:13:27,4.91,10.3,10.4,60.8,1006.98,38.89,0.23,1333,4.34,9.58,136.58,0.6
11065,249,18/04/2017,06:13:37,4.94,10.41,10.4,61,1008.07,38.28,0.24,1333,3.99,9.43,136.85,0.8
11066,250,18/04/2017,06:13:47,4.96,10.28,10.4,60.7,1009.02,36.09,0.21,1333,5.02,9.36,135.09,0.58
11067,251,18/04/2017,06:13:57,4.94,10.31,10.4,61,1010.23,32.01,0.25,1333,5.19,9.43,121.84,0.7
11068,252,18/04/2017,06:14:07,4.96,10.25,10.4,61.3,1011.47,36.09,0.26,1333,4.77,9.34,136.85,0.93
11069,253,18/04/2017,06:14:17,4.94,10.36,10.5,60.9,1012.59,35.15,0.26,1333,4.22,9.31,136.72,0.7
11070,254,18/04/2017,06:14:27,4.96,10.3,10.4,60.3,1013.75,35.3,0.24,1333,4.02,9.32,134.63,0.57
11071,255,18/04/2017,06:14:37,4.91,10.41,10.5,60.3,1015,31.87,0.24,1333,3.84,9.43,136.72,0.91
11072,256,18/04/2017,06:14:47,4.94,10.32,10.5,59.8,1016.13,42.19,0.26,1333,3.25,9.31,134.13,0.59
11073,257,18/04/2017,06:14:57,4.94,10.34,10.5,59.7,1017.5,35.15,0.29,1333,3.32,9.36,115.54,0.65
11074,258,18/04/2017,06:15:07,4.91,10.39,10.5,59.8,1018.67,42,0.27,1333,3.01,9.31,133.74,1.15
11075,259,18/04/2017,06:15:17,4.94,10.34,10.5,59.7,1019.67,39.06,0.26,1333,3.29,9.36,122.52,0.57
11076,260,18/04/2017,06:15:27,4.96,10.35,10.6,59.6,1020.62,42.38,0.27,1333,3.34,9.58,133.88,0.89
11077,261,18/04/2017,06:15:37,4.94,10.34,10.5,59.7,1021.25,39.06,0.24,1333,3.86,9.34,136.72,0.63
11078,262,18/04/2017,06:15:47,4.91,10.38,10.5,60.2,1021.91,35.77,0.27,1333,3.3,9.41,124.88,0.46
11079,263,18/04/2017,06:15:57,4.91,10.4,10.6,59.9,1022.58,37.33,0.29,1333,3.4,9.47,118.68,0.52
11080,264,18/04/2017,06:16:07,4.91,10.36,10.6,59.7,1023.04,38.89,0.28,1333,2.59,9.58,130.89,0.73
11081,265,18/04/2017,06:16:17,4.94,10.33,10.6,59.5,1023.54,42.19,0.28,1333,2.54,9.58,125.1,0.51
11082,266,18/04/2017,06:16:27,4.94,10.34,10.6,59.4,1023.82,24.19,0.29,1333,2.8,9.41,105.54,0.42
11083,267,18/04/2017,06:16:37,4.96,10.32,10.6,59.5,1023.97,35.3,0.31,1333,3.01,9.58,112.38,0.36
11084,268,18/04/2017,06:16:47,4.91,10.28,10.6,59.9,1024.34,38.89,0.29,1333,3.95,9.42,132.82,0.67
11085,269,18/04/2017,06:16:57,4.91,10.36,10.7,61,1024.08,24.08,0.32,1333,3.26,9.36,105.59,0.5
11086,270,18/04/2017,06:17:07,4.91,10.33,10.7,60.6,1024.22,37.33,0.29,1333,3.12,9.58,136.72,0.5
11087,271,18/04/2017,06:17:17,4.94,10.31,10.7,60.1,1024.21,35.93,0.32,1335,2.51,9.36,136.32,0.72
11088,272,18/04/2017,06:17:27,4.94,10.27,10.7,59.7,1024,35.93,0.33,1335,2.85,9.43,132.26,0.61
11089,273,18/04/2017,06:17:37,4.94,10.27,10.7,59.5,1023.75,39.06,0.32,1335,2.73,9.42,102.84,0.46
11090,274,18/04/2017,06:17:47,4.96,10.36,10.8,59.3,1023.58,42.38,0.29,1335,2.73,9.32,117.38,0.37
11091,275,18/04/2017,06:17:57,4.94,10.35,10.7,59.2,1023.47,32.01,0.33,1335,2.51,9.34,136.85,0.54
11092,276,18/04/2017,06:18:07,4.94,10.33,10.7,58.9,1022.8,34.36,0.33,1335,2.61,9.41,131.45,0.76
11093,277,18/04/2017,06:18:17,4.94,10.28,10.8,59.3,1022.08,32.01,0.31,1335,2.73,9.34,104.25,0.38
11094,278,18/04/2017,06:18:27,4.91,10.39,10.8,59.1,1021.01,24.08,0.37,1335,2.65,9.46,97.99,0.29
11095,279,18/04/2017,06:18:37,4.91,10.37,10.8,59,1020.27,35.77,0.31,1335,2.83,9.31,111.16,0.32
11096,280,18/04/2017,06:18:47,4.94,10.3,10.8,59.1,1019.62,34.36,0.35,1335,2.51,9.41,96.06,0.3
11097,281,18/04/2017,06:18:57,4.91,10.34,10.8,58.7,1019.19,35.77,0.34,1335,2.63,9.31,133.51,0.78
11098,282,18/04/2017,06:19:07,4.94,10.29,10.8,58.4,1018.96,39.06,0.36,1335,2.5,9.31,122.85,0.6
11099,283,18/04/2017,06:19:17,4.91,10.25,10.8,58.1,1018.74,34.21,0.39,1335,2.68,9.46,131.44,0.55
11100,284,18/04/2017,06:19:27,4.94,10.28,10.8,58.6,1018.6,34.36,0.34,1335,2.81,9.34,117.52,0.56
11101,285,18/04/2017,06:19:37,4.94,10.28,10.8,58.4,1018.55,39.06,0.36,1335,2.35,9.58,125.57,0.52
11102,286,18/04/2017,06:19:47,4.91,10.29,10.8,58.3,1018.32,24.08,0.39,1335,2.11,9.41,129.98,0.66
11103,287,18/04/2017,06:19:57,4.91,10.19,10.9,58.4,1018.17,38.89,0.39,1335,2.46,9.58,136.72,0.9
11104,288,18/04/2017,06:20:07,4.91,10.22,10.8,58.4,1017.88,34.21,0.35,1335,2.16,9.42,114.32,0.47
11105,289,18/04/2017,06:20:17,4.91,10.21,10.8,58.3,1018.04,34.21,0.38,1335,3.12,9.36,105.68,0.33
11106,290,18/04/2017,06:20:27,4.91,10.27,10.9,59,1017.94,38.89,0.34,1335,3,9.38,115.66,0.5
11107,291,18/04/2017,06:20:37,4.94,10.19,10.9,59,1017.98,24.19,0.39,1335,2.82,9.36,117.94,0.56
11108,292,18/04/2017,06:20:47,4.94,10.2,10.9,59.1,1018.24,37.49,0.36,1335,2.79,9.42,117.75,0.7
11109,293,18/04/2017,06:20:57,4.94,10.18,10.9,58.8,1018.91,35.93,0.35,1335,2.8,9.5,104.47,0.37
11110,294,18/04/2017,06:21:07,4.94,10.19,10.9,58.8,1019.77,34.36,0.34,1335,2.54,9.43,99.46,0.39
11111,295,18/04/2017,06:21:17,4.91,10.1,10.9,58.7,1020.06,34.99,0.4,1335,2.51,9.43,99.02,0.36
11112,296,18/04/2017,06:21:27,4.94,10.15,10.9,58.8,1019.85,24.19,0.39,1335,2.62,9.36,121.29,0.49
11113,297,18/04/2017,06:21:37,4.94,10.2,10.9,58.7,1019.76,24.19,0.4,1335,2.63,9.58,93.49,0.37
11114,298,18/04/2017,06:21:47,4.94,10.09,10.9,58.7,1019.62,24.19,0.38,1335,2.34,9.38,104.47,0.32
11115,299,18/04/2017,06:21:57,4.91,10.08,10.9,58.7,1019.07,35.77,0.4,1335,2.45,9.43,90.42,0.37
11116,300,18/04/2017,06:22:08,4.94,10.12,10.9,58.7,1018.48,40.63,0.4,1335,2.2,9.38,113.99,0.5
11117,301,18/04/2017,06:22:18,4.94,10.12,10.9,58.5,1018.48,34.36,0.35,1335,2.1,9.58,123.65,0.68
11118,302,18/04/2017,06:22:28,4.94,10.08,10.9,58.4,1019.66,34.36,0.4,1335,2.15,9.36,113.5,0.44
11119,303,18/04/2017,06:22:38,4.94,10.13,10.9,58.2,1020.17,24.19,0.4,1335,2.21,9.43,128.21,0.69
11120,304,18/04/2017,06:22:48,4.91,10.14,10.9,58,1020.63,24.08,0.44,1335,2.11,9.36,99.62,0.32
11121,305,18/04/2017,06:22:58,4.94,10.11,10.9,57.6,1020.95,24.19,0.37,1335,2.12,9.36,93.37,0.43
11122,306,18/04/2017,06:23:08,4.91,10.1,10.9,57.3,1021,24.08,0.44,1335,2.32,9.43,117.12,0.58
11123,307,18/04/2017,06:23:18,4.91,10.08,10.9,57.2,1020.99,34.21,0.45,1335,1.86,9.41,106.22,0.44
11124,308,18/04/2017,06:23:28,4.94,10.09,10.9,57.1,1020.92,39.06,0.44,1335,1.97,9.36,136.85,0.7
11125,309,18/04/2017,06:23:38,4.94,10.05,10.9,57.2,1020.38,33.58,0.41,1335,2.5,9.43,111.78,0.57
11126,310,18/04/2017,06:23:48,4.91,10.06,10.9,57.6,1019.7,24.08,0.37,1335,2.43,9.58,108.11,0.53
11127,311,18/04/2017,06:23:58,4.94,10.04,10.9,57.8,1018.7,24.19,0.37,1335,2.42,9.58,117.1,0.54
11128,312,18/04/2017,06:24:08,4.94,10.05,10.9,58,1017.79,39.06,0.39,1335,2.36,9.47,110.6,0.4
11129,313,18/04/2017,06:24:18,4.94,10.04,10.9,58.2,1016.98,39.06,0.37,1335,2.41,9.58,136.58,1.09
11130,314,18/04/2017,06:24:28,4.91,10.09,10.9,58.4,1016.75,24.08,0.37,1335,2.29,9.43,125.18,0.56
11131,315,18/04/2017,06:24:38,4.91,10.1,10.9,58.5,1016.9,24.08,0.37,1335,2.21,9.36,136.58,0.92
11132,316,18/04/2017,06:24:48,4.94,10.04,10.9,58.5,1017.29,34.36,0.39,1335,2.21,9.36,136.58,0.74
11133,317,18/04/2017,06:24:58,4.94,10.07,10.9,58.5,1017.57,34.36,0.39,1335,1.82,9.43,116.02,0.59
11134,318,18/04/2017,06:25:08,4.94,10.04,10.9,58.5,1017.82,34.36,0.39,1335,2.07,9.36,115.94,0.54
11135,319,18/04/2017,06:25:18,4.91,10.05,10.9,58.5,1018.22,31.87,0.4,1335,2.07,9.36,136.72,0.63
11136,320,18/04/2017,06:25:28,4.94,10.12,10.9,58.5,1018.3,42.19,0.44,1335,1.82,9.36,123.56,0.54
11137,321,18/04/2017,06:25:38,4.94,10.01,10.9,58.4,1018.43,35.15,0.44,1335,2.29,9.61,114.13,0.49
11138,322,18/04/2017,06:25:48,4.91,10.03,10.9,58.2,1018.16,34.99,0.41,1335,2.05,9.43,110.81,0.53
11139,323,18/04/2017,06:25:58,4.94,10.07,10.9,58,1017.86,35.15,0.39,1335,1.94,9.43,128.53,0.61
11140,324,18/04/2017,06:26:08,4.91,10.09,11,57.7,1017.54,38.89,0.39,1335,2.03,9.43,109.68,0.48
11141,325,18/04/2017,06:26:18,4.91,10.04,10.9,57.4,1017.2,42,0.39,1335,1.8,9.58,117.89,0.58
11142,326,18/04/2017,06:26:28,4.91,10.04,11,57,1016.67,38.89,0.45,1335,2.07,9.46,114.06,0.46
11143,327,18/04/2017,06:26:38,4.94,10.09,11,57.3,1016.58,42.19,0.46,1335,2.12,9.34,136.72,0.55
11144,328,18/04/2017,06:26:48,4.94,10.06,11,57.4,1016.27,33.58,0.44,1335,2.43,9.58,136.72,0.54
11145,329,18/04/2017,06:26:58,4.91,10.03,11,57,1015.92,35.77,0.48,1335,2.07,9.43,107.08,0.35
11146,330,18/04/2017,06:27:08,4.94,10.03,11,56.9,1015.63,35.15,0.43,1335,2.27,9.43,120.84,0.71
11147,331,18/04/2017,06:27:18,4.94,10.07,11,56.5,1015.33,35.15,0.44,1335,2.11,9.41,113.23,0.58
11148,332,18/04/2017,06:27:28,4.91,10.05,11,56.5,1015.03,40.44,0.42,1335,1.87,9.41,136.72,0.68
11149,333,18/04/2017,06:27:38,4.91,10.06,11,56.5,1014.6,34.99,0.39,1335,1.87,9.36,131.16,0.54
11150,334,18/04/2017,06:27:48,4.94,10.01,11,56.7,1014.28,42.19,0.42,1335,2.22,9.43,108.05,0.4
11151,335,18/04/2017,06:27:58,4.96,10.09,11,56.8,1013.94,42.38,0.39,1335,2.22,9.43,125.19,0.47
11152,336,18/04/2017,06:28:08,4.94,10.04,11,56.8,1014.05,35.15,0.48,1335,1.86,9.36,111.7,0.42
11153,337,18/04/2017,06:28:18,4.91,10.12,11,56.9,1014.33,38.11,0.49,1335,2.08,9.43,113.56,0.47
11154,338,18/04/2017,06:28:28,4.94,10.02,11,56.8,1014.64,33.58,0.49,1335,2.05,9.47,111.02,0.41
11155,339,18/04/2017,06:28:38,4.94,10.03,11,56.8,1015.21,35.15,0.42,1335,1.91,9.31,100.26,0.43
11156,340,18/04/2017,06:28:48,4.91,10.1,11,56.6,1015.65,38.89,0.49,1335,2.22,9.36,132.09,0.96
11157,341,18/04/2017,06:28:58,4.94,10.08,11,56.5,1016.12,38.28,0.48,1335,1.76,9.34,104.76,0.37
11158,342,18/04/2017,06:29:08,4.94,10.06,11,56.2,1016.11,39.06,0.46,1335,2.23,9.38,113.35,0.43
11159,343,18/04/2017,06:29:18,4.94,10.09,10.9,55.9,1016.09,35.93,0.48,1335,1.78,9.41,121.05,0.5
11160,344,18/04/2017,06:29:28,4.94,10.11,11,55.9,1015.85,35.15,0.45,1335,1.77,9.36,116.87,0.49
11161,345,18/04/2017,06:29:38,4.91,10.09,11,55.8,1015.97,33.43,0.43,1335,1.83,9.36,136.72,0.57
11162,346,18/04/2017,06:29:48,4.96,10.1,11,55.6,1016.21,38.45,0.45,1335,2.08,9.41,101.46,0.4
11163,347,18/04/2017,06:29:58,4.94,10.1,11,55.6,1016.74,35.93,0.42,1335,1.84,9.47,136.72,0.68
11164,348,18/04/2017,06:30:08,4.94,10.13,11,55.7,1017.22,39.06,0.45,1335,1.78,9.31,112.65,0.51
11165,349,18/04/2017,06:30:18,4.96,10.09,11,55.9,1017.27,39.23,0.45,1335,2.02,9.36,135.68,0.6
11166,350,18/04/2017,06:30:28,4.94,10.16,11,56.1,1017.38,32.01,0.51,1335,1.82,9.36,102.3,0.52
11167,351,18/04/2017,06:30:38,4.96,10.13,11,56.3,1017.23,32.16,0.49,1335,1.77,9.32,132.02,0.67
11168,352,18/04/2017,06:30:48,4.96,10.13,11,56.3,1017.18,35.3,0.45,1335,2.01,9.36,114,0.5
11169,353,18/04/2017,06:30:58,4.96,10.09,11,56.3,1017.33,36.09,0.46,1335,1.77,9.32,108.72,0.51
11170,354,18/04/2017,06:31:08,4.94,10.09,11,56.3,1017.63,39.06,0.45,1335,2.06,9.31,123.88,0.59
11171,355,18/04/2017,06:31:18,4.91,10.13,11,56.3,1017.95,34.99,0.42,1335,2.06,9.46,115.84,0.6
11172,356,18/04/2017,06:31:28,4.96,10.13,11,56.3,1018.15,40.81,0.42,1335,1.77,9.32,116.35,0.5
11173,357,18/04/2017,06:31:38,4.94,10.05,11,56.2,1018.27,24.19,0.49,1335,2.07,9.41,133.6,0.46
11174,358,18/04/2017,06:31:48,4.96,10.07,11,56.1,1018.15,39.23,0.45,1335,2.04,9.47,136.72,0.58
11175,359,18/04/2017,06:31:58,4.94,10.09,11,56,1018.05,39.06,0.51,1335,1.77,9.43,136.72,0.52
11176,360,18/04/2017,06:32:08,4.91,10.1,11,56,1017.62,33.43,0.43,1335,2.24,9.31,127.91,0.69
11177,361,18/04/2017,06:32:18,4.94,10.04,11,56.1,1017.1,33.58,0.42,1335,1.77,9.31,120.72,0.49
11178,362,18/04/2017,06:32:28,4.94,10.09,11,56.2,1016.87,39.06,0.45,1335,1.77,9.41,113.22,0.55
11179,363,18/04/2017,06:32:38,4.91,10.08,11,56.3,1017.02,31.87,0.51,1335,1.87,9.36,111.57,0.48
11180,364,18/04/2017,06:32:48,4.94,10.04,11,56.3,1017.39,35.15,0.45,1335,2.09,9.43,121.89,0.58
11181,365,18/04/2017,06:32:58,4.94,10.05,11,56.3,1018.09,24.19,0.49,1335,1.87,9.31,116.29,0.52
11182,366,18/04/2017,06:33:08,4.94,10.05,11,56.3,1018.51,42.19,0.42,1335,2.29,9.47,136.72,0.8
11183,367,18/04/2017,06:33:18,4.91,10.04,11.1,56.5,1018.54,31.87,0.46,1335,1.97,9.42,113.23,0.56
11184,368,18/04/2017,06:33:28,4.91,10.11,11,56.5,1018.75,38.89,0.51,1335,2.28,9.46,121.94,0.58
11185,369,18/04/2017,06:33:38,4.96,10.04,11,56.7,1018.97,39.23,0.48,1335,2.22,9.58,129.37,0.7
11186,370,18/04/2017,06:33:48,4.96,10.06,11,56.9,1018.99,24.29,0.46,1335,2.21,9.34,117.83,0.47
11187,371,18/04/2017,06:33:58,4.91,10.02,11,57.2,1018.8,37.33,0.49,1335,1.96,9.41,127.59,0.55
11188,372,18/04/2017,06:34:08,4.91,10.09,11,57.4,1018.71,33.43,0.48,1335,2.01,9.46,116.72,0.58
11189,373,18/04/2017,06:34:18,4.96,10.09,11,57.7,1018.55,32.16,0.48,1335,1.95,9.37,105.37,0.44
11190,374,18/04/2017,06:34:28,4.91,10.09,11.1,58,1018.26,24.08,0.5,1335,2.04,9.42,121.5,0.57
11191,375,18/04/2017,06:34:38,4.91,10.03,11.1,58.3,1018.28,33.43,0.47,1335,1.82,9.37,114.36,0.53
11192,376,18/04/2017,06:34:48,4.91,10.03,11.1,58.3,1018.03,31.87,0.46,1335,2.09,9.46,136.72,0.53
11193,377,18/04/2017,06:34:58,4.91,10.04,11,58.2,1017.91,24.08,0.49,1335,2.1,9.37,118.82,0.56
11194,378,18/04/2017,06:35:08,4.94,10.05,11.1,58.3,1017.72,34.36,0.42,1335,2.14,9.36,116.49,0.58
11195,379,18/04/2017,06:35:18,4.91,10.07,11.1,58.4,1017.87,34.21,0.49,1335,2.39,9.43,127.32,0.59
11196,380,18/04/2017,06:35:28,4.91,9.96,11,58.2,1018.32,34.21,0.42,1335,2.29,9.31,128.93,0.66
11197,381,18/04/2017,06:35:38,4.91,10.01,11,58.1,1018.46,24.08,0.44,1335,2.64,9.36,118,0.62
11198,382,18/04/2017,06:35:48,4.94,9.92,11,58,1018.68,34.36,0.42,1335,2.88,9.43,128.51,0.48
11199,383,18/04/2017,06:35:58,4.91,9.97,11,57.8,1018.96,24.08,0.49,1335,2.82,9.36,123.18,0.57
11200,384,18/04/2017,06:36:08,4.91,9.99,11.1,57.8,1019.2,34.21,0.49,1335,2.76,9.42,136.72,0.68
11201,385,18/04/2017,06:36:18,4.94,10,11.1,57.8,1019.41,35.93,0.49,1335,2.61,9.38,112.39,0.57
11202,386,18/04/2017,06:36:28,4.91,9.97,11.1,57.7,1019.56,38.89,0.46,1335,2.67,9.43,136.72,1.16
11203,387,18/04/2017,06:36:38,4.94,9.93,11,57.7,1019.77,32.01,0.48,1335,2.68,9.5,136.58,0.58
11204,388,18/04/2017,06:36:48,4.91,9.95,11,57.7,1020.02,34.21,0.43,1335,2.68,9.5,136.58,0.86
11205,389,18/04/2017,06:36:58,4.91,9.91,11,57.8,1020.19,38.89,0.42,1335,2.65,9.49,115.64,0.61
11206,390,18/04/2017,06:37:08,4.94,9.91,11,58,1020.04,39.06,0.42,1335,2.88,9.43,121.79,0.52
11207,391,18/04/2017,06:37:18,4.94,9.89,11,58,1019.85,34.36,0.48,1335,2.32,9.36,115.42,0.6
11208,392,18/04/2017,06:37:28,4.94,9.89,11,57.9,1020.07,34.36,0.48,1335,2.38,9.36,136.3,0.7
11209,393,18/04/2017,06:37:39,4.94,9.9,11,57.9,1020.51,24.19,0.43,1335,2.47,9.36,135.94,0.82
11210,394,18/04/2017,06:37:49,4.91,9.92,11,57.8,1021.2,38.89,0.43,1335,2.47,9.6,136.72,0.76
11211,395,18/04/2017,06:37:59,4.91,9.95,11,57.7,1022.06,34.21,0.5,1335,2.3,9.34,136.72,0.67
11212,396,18/04/2017,06:38:09,4.91,9.84,11,57.6,1022.63,34.21,0.43,1335,2.17,9.41,104.59,0.44
11213,397,18/04/2017,06:38:19,4.94,9.85,11,57.5,1022.55,34.36,0.5,1335,2.17,9.43,128.45,0.84
11214,398,18/04/2017,06:38:29,4.91,9.91,11,57.5,1022.5,33.43,0.5,1335,2.17,9.58,136.72,0.72
11215,399,18/04/2017,06:38:39,4.91,9.9,11,57.5,1022.24,34.21,0.5,1335,2.48,9.43,122.23,0.61
11216,400,18/04/2017,06:38:49,4.94,9.9,11,57.5,1021.89,34.36,0.43,1335,2.23,9.36,136.72,0.84
11217,401,18/04/2017,06:38:59,4.91,9.87,11,57.4,1021.41,31.87,0.49,1335,2.43,9.36,133.06,0.63
11218,402,18/04/2017,06:39:09,4.94,9.92,11,57.4,1021.17,35.93,0.5,1335,2.31,9.58,136.72,0.8
11219,403,18/04/2017,06:39:19,4.91,9.92,11,57.5,1021.89,33.43,0.5,1335,2.11,9.36,117.12,0.59
11220,404,18/04/2017,06:39:29,4.91,9.9,11.1,57.8,1022.42,29.53,0.43,1335,2.21,9.36,114.49,0.52
11221,405,18/04/2017,06:39:39,4.91,9.84,11,57.7,1022.16,35.77,0.48,1335,2.25,9.43,136.58,0.81
11222,406,18/04/2017,06:39:49,4.94,9.89,11.1,57.8,1021.36,24.19,0.48,1335,2.35,9.43,136.58,0.56
11223,407,18/04/2017,06:39:59,4.94,9.93,11,57.6,1020.65,34.36,0.58,1335,2.36,9.58,126.67,0.67
11224,408,18/04/2017,06:40:09,4.91,9.91,11,57.5,1020.59,34.21,0.58,1335,1.95,9.58,112.97,0.56
11225,409,18/04/2017,06:40:19,4.91,9.82,11,57.5,1020.86,38.89,0.46,1335,1.95,9.58,124.47,0.52
11226,410,18/04/2017,06:40:29,4.94,9.89,11,57.3,1020.98,39.06,0.48,1335,2.07,9.41,109.46,0.42
11227,411,18/04/2017,06:40:39,4.94,9.84,11.1,57.4,1021.18,42.19,0.48,1335,2.31,9.58,121.45,0.55
11228,412,18/04/2017,06:40:49,4.91,9.81,11,57.2,1021.44,34.99,0.42,1335,2.12,9.41,136.85,0.93
11229,413,18/04/2017,06:40:59,4.94,9.81,11.1,57.1,1021.08,38.28,0.45,1335,2.78,9.58,136.85,1.18
11230,414,18/04/2017,06:41:09,4.91,9.85,11.1,57.1,1020.87,38.11,0.42,1335,2.84,9.36,136.85,0.75
11231,415,18/04/2017,06:41:19,4.94,9.85,11.1,57.1,1020.41,40.63,0.49,1335,2.63,9.61,136.85,1.13
11232,416,18/04/2017,06:41:29,4.96,9.85,11.1,57.1,1019.96,38.45,0.45,1335,2.84,9.58,136.72,1.07
11233,417,18/04/2017,06:41:39,4.94,9.85,11.1,57.3,1019.49,39.06,0.42,1335,2.83,9.38,136.85,0.77
11234,418,18/04/2017,06:41:49,4.94,9.82,11.1,57.3,1019.14,35.15,0.49,1335,2.62,9.58,134.9,0.73
11235,419,18/04/2017,06:41:59,4.96,9.87,11.1,57.6,1018.97,39.23,0.48,1335,2.39,9.36,122.52,0.49
11236,420,18/04/2017,06:42:09,4.94,9.83,11.1,57.7,1018.74,35.15,0.42,1335,2.76,9.58,129.51,0.6
11237,421,18/04/2017,06:42:19,4.96,9.83,11.1,57.9,1018.54,39.23,0.43,1335,2.32,9.47,121.45,0.69
11238,422,18/04/2017,06:42:29,4.94,9.88,11.1,58,1018.39,39.06,0.43,1335,2.26,9.34,115.1,0.6
